# Completeness from HSC GOLDRUSH I (https://arxiv.org/abs/1704.06004)
# Provided by Yoshiaki Ono
# Columns are differential UV magnitude in HSC i band
# Rows are redshift
# Entries are completeness C(dm, z)
     -3.21  -2.71  -2.21  -1.71  -1.21  -0.71  -0.21   0.29
2.7  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
2.8  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
2.9  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
3.0  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
3.1  0.000  0.000  0.000  0.000  0.000  0.010  0.000  0.000
3.2  0.009  0.011  0.007  0.000  0.000  0.008  0.027  0.000
3.3  0.190  0.148  0.095  0.027  0.086  0.152  0.023  0.000
3.4  0.662  0.566  0.539  0.384  0.330  0.243  0.159  0.000
3.5  0.622  0.641  0.581  0.576  0.518  0.434  0.049  0.009
3.6  0.753  0.630  0.604  0.498  0.411  0.413  0.093  0.000
3.7  0.592  0.560  0.517  0.542  0.418  0.487  0.115  0.000
3.8  0.611  0.570  0.597  0.487  0.404  0.404  0.077  0.009
3.9  0.731  0.625  0.502  0.462  0.487  0.340  0.103  0.000
4.0  0.642  0.615  0.620  0.480  0.463  0.392  0.096  0.021
4.1  0.652  0.612  0.577  0.472  0.384  0.299  0.097  0.000
4.2  0.624  0.506  0.464  0.484  0.360  0.195  0.049  0.000
4.3  0.179  0.214  0.418  0.334  0.294  0.083  0.088  0.019
4.4  0.000  0.000  0.213  0.068  0.091  0.034  0.020  0.000
4.5  0.000  0.000  0.000  0.000  0.010  0.010  0.000  0.000
4.6  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
4.7  0.000  0.000  0.000  0.000  0.000  0.000  0.010  0.000
4.8  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
4.9  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
