# Completeness from Malkan 2017 (https://arxiv.org/abs/1711.04787)
# Digitized from Fig. 2
# Columns are differential UV magnitude in z' band
# Rows are redshift
# Entries are completeness C(m, z)
     -2.82  -2.32  -1.82  -1.32  -0.82  -0.32   0.18
2.0  0.000  0.000  0.000  0.000  0.000  0.000  0.000
2.1  0.000  0.000  0.000  0.000  0.000  0.000  0.000
2.2  0.000  0.000  0.000  0.000  0.000  0.000  0.000
2.3  0.004  0.004  0.003  0.000  0.000  0.000  0.000
2.4  0.010  0.009  0.005  0.000  0.000  0.000  0.000
2.5  0.022  0.012  0.009  0.005  0.005  0.005  0.000
2.6  0.020  0.012  0.024  0.013  0.017  0.009  0.008
2.7  0.034  0.027  0.054  0.056  0.055  0.046  0.035
2.8  0.054  0.114  0.150  0.148  0.152  0.114  0.086
2.9  0.784  0.727  0.670  0.517  0.403  0.247  0.209
3.0  0.816  0.743  0.730  0.585  0.491  0.314  0.177
3.1  0.767  0.689  0.653  0.501  0.383  0.293  0.144
3.2  0.629  0.607  0.536  0.433  0.310  0.218  0.133
3.3  0.543  0.510  0.458  0.343  0.249  0.148  0.112
3.4  0.360  0.369  0.315  0.264  0.156  0.086  0.045
3.5  0.224  0.212  0.194  0.157  0.072  0.041  0.027
3.6  0.077  0.067  0.055  0.037  0.016  0.010  0.005
3.7  0.003  0.003  0.001  0.000  0.000  0.000  0.000
3.8  0.001  0.001  0.001  0.000  0.000  0.000  0.000
3.9  0.000  0.000  0.000  0.000  0.000  0.000  0.000
